count,hate_speech_count,offensive_language_count,neither_count,class,tweet,clean_tweet
3,0,3,0,1,"In the words of lil Debbie ""I'm that bitch""",word lil debbie im bitch
3,0,3,0,1,"In this update you will find lots of hardcore cock sucking, ass pounding and pussy pulsing thrills. I have to&#8230; http://t.co/LVODRmiwIh",update find lot hardcore cock sucking as pounding pussy pulsing thrill httptcolvodrmiwih
3,0,2,1,1,In two months tho hoe,two month tho hoe
3,0,2,1,1,In yo bitch dm like.. http://t.co/OuJU8LaXr1,yo bitch dm like httptcooujulaxr
3,0,0,3,2,In-N-Out is like the sunshine and blue sky. The song of a bird. A smile at the front porch. The perfume of the ocean on wind-kissed cheeks.,innout like sunshine blue sky song bird smile front porch perfume ocean windkissed cheek
3,0,0,3,2,Inbed eating left over poppadom. #livinthedream,inbed eating left poppadom livinthedream
3,0,3,0,1,Including ya size hoe !,including ya size hoe
3,0,3,0,1,Inde jus got me all hype at work!! I knew my bitch Candace ain't die,inde jus got hype work knew bitch candace aint die
3,0,3,0,1,Indiana ain't gone give these niccas shit ... They was posed to win the last game!,indiana aint gone give niccas shit posed win last game
3,0,1,2,2,Indiana lost to Bowling Green. Big Ten continues to be trash.,indiana lost bowling green big ten continues trash
3,0,3,0,1,"Indirect ass little bitches, like you know my fucking number and where I live.",indirect as little bitch like know fucking number live
3,0,2,1,1,Innovative ideas about an unresolved issue relating to your ho... More for Libra http://t.co/UOoN09K1Dq,innovative idea unresolved issue relating ho libra httptcouoonkdq
3,0,0,3,2,"Inspiring a huge crowd of tourists to sit and watch the ""wild meadow rats"" over here by the trash cans. Cameras are out. There is gasping.",inspiring huge crowd tourist sit watch wild meadow rat trash can camera gasping
3,0,3,0,1,"Instagram have you looking at motherfuckers like ""Who the FUCK does this bitch/nigga think she/he ISSS""??",instagram looking motherfucker like fuck bitchnigga think shehe i
3,0,3,0,1,"Instead of calling each other hoes, girls should be supporting each other. Idk that's just me though.",instead calling hoe girl supporting idk thats though
3,0,3,0,1,"Instead of joining sports teams, hoes be joining Twerk Teams.",instead joining sport team hoe joining twerk team
3,0,1,2,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/NPVP80gFh6,international law enforcement operation disrupts shylock banking malware pcworld international law enforcem httptconpvpgfh
3,0,0,3,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XEzf7Cj5qT,international law enforcement operation disrupts shylock banking malware pcworld international law enforcem httptcoxezfcjqt
3,0,0,3,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XiZRs7ATWL,international law enforcement operation disrupts shylock banking malware pcworld international law enforcem httptcoxizrsatwl
3,0,0,3,2,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/KhSV319gh9,international police operation disrupts shylock banking trojan computerworld guardianinternational poli httptcokhsvgh
3,0,0,3,2,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/zIBNJMIILJ,international police operation disrupts shylock banking trojan computerworld guardianinternational poli httptcozibnjmiilj
3,2,1,0,0,Ion care fuck that hoe &#9996;&#65039;,ion care fuck hoe
3,0,3,0,1,Ion even wanna see this bitch . &#128530; talking bout ill make you breakfast,ion even wanna see bitch talking bout ill make breakfast
3,1,2,0,1,Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw,ion fight aint pussy heart nigga ion fear nobody god loose win draw
3,0,3,0,1,Ion give a fuck ion give a fuck ion ion ion give a fuck bitch I don't give a fuck about you or anything that you do,ion give fuck ion give fuck ion ion ion give fuck bitch dont give fuck anything
3,0,3,0,1,Ion got no type...... Bad bitches is the only thing that I like,ion got type bad bitch thing like
3,0,1,2,2,Ion kno wat kinda spring clothes imma get my yung nicca dis year we ain't doin da polo dis year gotta offset em wit sumthin else,ion kno wat kinda spring clothes imma get yung nicca dis year aint doin da polo dis year gotta offset em wit sumthin else
3,0,3,0,1,Ion kno what im doing tonite....i jus kno its gon end wit me dick first in some pussy....,ion kno im tonitei jus kno gon end wit dick first pussy
3,0,3,0,1,Ion know why this bitch insists on telling me where she be going now. Idgaf about chu bitch like damn.,ion know bitch insists telling going idgaf chu bitch like damn
3,0,3,0,1,Ion like doll face hoes,ion like doll face hoe
3,0,3,0,1,Ion like the ho cause she talk to mf much with ha real butt ugly ass dumb young ass ho &#128553;&#128074;&#128522;&#128299;&#128591;&#128079;&#128530;&#9996;&#65039;,ion like ho cause talk mf much ha real butt ugly as dumb young as ho
3,0,3,0,1,"Ion pay for pussy, because her pussy priceless.. I go fishin in it and I ain't a Pisces",ion pay pussy pussy priceless go fishin aint pisces
3,0,3,0,1,Ion trust no bitch!,ion trust bitch
3,0,3,0,1,Ionn got no type bad bitches is the only thing that I like,ionn got type bad bitch thing like
3,0,3,0,1,Iont care about where a n%a been where a bitch goin or the kinda shit they been thru!!,iont care na bitch goin kinda shit thru
3,0,3,0,1,Iont got no type NAW bad bitches is the only thing that I like,iont got type naw bad bitch thing like
3,0,3,0,1,Iont got no type bad bitches is the only thing that I like,iont got type bad bitch thing like
3,3,0,0,0,Iont see how some of you niggas fags!!,iont see nigga fag
3,0,3,0,1,Irie is a bitch for not letting me borrow his charger.,irie bitch letting borrow charger
3,0,3,0,1,"Irritating reading ppl bitch abt smthng, yet offer shit for evidence to even support their slant. Simply complaining is the easy part.",irritating reading ppl bitch abt smthng yet offer shit evidence even support slant simply complaining easy part
3,0,1,2,2,Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/3FyoSi28Jm via @worldnetdaily,hillary dodo bird candidate httptcofyosijm via worldnetdaily
3,0,1,2,2,Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/YfUbgwQ4tw via @worldnetdaily,hillary dodo bird candidate httptcoyfubgwqtw via worldnetdaily
3,1,2,0,1,Is Moyles a retard lol? Starting Fellani instead ae RVP? Please come back Fergie #SirAlexFerguson #ManchesterUnited #ManchesterDerby #MUFC,moyles retard lol starting fellani instead ae rvp please come back fergie siralexferguson manchesterunited manchesterderby mufc
3,0,3,0,1,Is Wayne Brady gonna have to choke a bitch?,wayne brady gonna choke bitch
3,0,3,0,1,Is Wayne Brady gonna have to smack a bitch?,wayne brady gonna smack bitch
3,0,0,3,2,Is Yankee in a good mood today or what,yankee good mood today
3,0,3,0,1,Is anything going down tonight besides my bitch,anything going tonight besides bitch
3,1,0,2,2,Is dare any colored players in hockey?,dare colored player hockey
3,0,1,2,2,"Is it just me or is Hicks saying ""bung beds""? @RonandFezSXM",hick saying bung bed ronandfezsxm
3,0,1,2,2,Is it weird licking your own nip?,weird licking nip
3,1,2,0,1,"Is she my kind of hoe or nae ""@LissetElisa: Its ok you a hoe anyways &#128522;""",kind hoe nae lissetelisa ok hoe anyways
3,0,3,0,1,Is that a hawk? What the fuck kind of bird is that?,hawk fuck kind bird
3,0,3,0,1,Is that the remix fam? &#8220;@Iam_webster: These hoes aint lawyers &#128553;&#127908; lol on god thats my fav Chris Brown song&#8221;,remix fam iam_webster hoe aint lawyer lol god thats fav chris brown song
3,0,2,1,1,"Is that the remix? ""@breezyfrmdablok: these hoes ain't lawyers! &#127908;&#128553; lmao my fave Chris Brown song""",remix breezyfrmdablok hoe aint lawyer lmao fave chris brown song
3,2,1,0,0,Is there a full moon out? #CrazyAssholes out in full force and I'm not talking about muzzies or liberals&#8252;&#65039; And I'm in the mood to oblige.,full moon crazyassholes full force im talking muzzies liberal im mood oblige
3,0,0,3,2,Is there a looser #college town than #BTown ??? If yes id like to visit #IU #hoosiers,looser college town btown yes id like visit iu hoosier
3,0,3,0,1,Is there a vending machine around this bitch im starvin,vending machine around bitch im starvin
3,0,3,0,1,"Is there a website that delivers expensive wine, cigars and big booty hoes to my door step?",website delivers expensive wine cigar big booty hoe door step
3,0,3,0,1,Is there an additional charge for the pussy to listen to my personal problems?,additional charge pussy listen personal problem
3,0,3,0,1,Is this bitch for real? I'm heated bruh.,bitch real im heated bruh
3,0,3,0,1,Is this hoe gone dm me back,hoe gone dm back
3,0,3,0,1,Is this napK bitch retarded or stupid wtf would you request me didn't she read my bio it's pretty&#8230; http://t.co/ReqHlHHml4,napk bitch retarded stupid wtf would request didnt read bio pretty httptcoreqhlhhml
6,2,4,0,1,Is this retarded bitch really this stupid?,retarded bitch really stupid
3,0,3,0,1,"Is you ready bitch , cause my hair laid. Yours? @__baabyshaay http://t.co/n0gu5j7dqx",ready bitch cause hair laid __baabyshaay httptcongujdqx
6,1,0,5,2,Islamic Jihadis run away to Pakistan @PureMonotheist @BemetOr8 #UniteBlue,islamic jihadis run away pakistan puremonotheist bemetor uniteblue
3,0,3,0,1,Isley brothers got me alot of pussy boy. Take notes,isley brother got alot pussy boy take note
3,0,0,3,2,It ain't April Fool's yet.. &#171;@IGiveEmNathan Jay Z trash&#187;,aint april fool yet igiveemnathan jay trash
3,0,3,0,1,It ain't nothin to cut a bitch off,aint nothin cut bitch
3,0,3,0,1,It ain't nothin to cut that bitch off,aint nothin cut bitch
6,0,5,1,1,"It ain't nothing like chasing money cause you have a purpose, but chasing these hoes for what? 
*Vice Versa*",aint nothing like chasing money cause purpose chasing hoe vice versa
3,0,3,0,1,It ain't nothing to cut that bitch off,aint nothing cut bitch
3,0,3,0,1,It ain't nunn to cut that bitch off&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;,aint nunn cut bitch
3,0,3,0,1,It aint nothing to cut that bitch off- K camp,aint nothing cut bitch camp
3,0,3,0,1,It aint nuffin to cut that bitch off!!!!,aint nuffin cut bitch
3,0,3,0,1,It aint nun to cut dat bitch off &#128135;&#128299;&#9996;&#65039;,aint nun cut dat bitch
3,1,2,0,1,It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;,aint nuttin cut bitch offthats shit ring tone
3,0,3,0,1,It all started in '95 bitch&#128118;,started bitch
3,0,2,1,1,"It already Soaked, Sinked, &amp; Melted so dropped that's shit bitch IDGAF linc up or get caught &#128175;",already soaked sinked amp melted dropped thats shit bitch idgaf linc get caught
3,1,2,0,1,It be 30 below zero and hoes still go out like its 90 degrees plus tax,zero hoe still go like degree plus tax
3,0,1,2,2,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,good gotta woyke da moanin da colored dat woyke cuz colored folk lazy life da white guilt
3,0,2,1,1,It be sounding like the bitch that the cops talk to on their radio is the same sounding bitch every single time. It aint never a dude voice,sounding like bitch cop talk radio sounding bitch every single time aint never dude voice
3,0,3,0,1,It bothers me when a ugly girl has a bad bitch attitude.,bother ugly girl bad bitch attitude
3,0,2,1,1,"It doesn't just affect kids. It affects the faculty, the staff, that work at these schools that are queer.",doesnt affect kid affect faculty staff work school queer
3,0,0,3,2,"It feels awkward to have the @Yankees playing against the @Reds. I mean, we all know who I'm rooting for, but it's awkward.",feel awkward yankee playing red mean know im rooting awkward
3,0,3,0,1,It gets me mad when a Mexicans go against Mexico like wtf support your team bitch,get mad mexican go mexico like wtf support team bitch
3,2,0,1,0,"It happens AGAIN!! Black pack beats ""whitey."" This should make national news. http://t.co/izKoA2Xb",happens black pack beat whitey make national news httptcoizkoaxb
3,0,3,0,1,It is fucking retarded how I can't say a single thing in this house without some blowback.,fucking retarded cant say single thing house without blowback
3,0,3,0,1,"It is impossible for females to be players, pimps, etc... They're called hoes",impossible female player pimp etc theyre called hoe
3,0,2,1,1,It makes me sad knowing this queers won't be down the street anymore. @TheOneMiss_Luu @OliviaLuu3 #SadTweet,make sad knowing queer wont street anymore theonemiss_luu olivialuu sadtweet
3,0,3,0,1,It might be infected &#8220;@CutieNamedKitty: Niggas would really turn that pussy down ? Buggin&#8221;,might infected cutienamedkitty nigga would really turn pussy buggin
3,0,3,0,1,It only be y'all worthless bitches that be like that though,yall worthless bitch like though
3,0,2,1,1,It opened up with some clouds parting and with SILK-----&gt;Can we get a room on the southside of the ghetto!,opened cloud parting silkgtcan get room southside ghetto
3,0,3,0,1,It pissrs me tf off when I call you back a half a second later nd you dont answer. You a bitch ass nigga for that,pissrs tf call back half second later nd dont answer bitch as nigga
3,0,2,1,1,It prolli seem like I flirt but iont want none of y'all hoes &#128514;,prolli seem like flirt iont want none yall hoe
3,1,2,0,1,It really ain't nothin to cut that bitch off,really aint nothin cut bitch
3,2,1,0,0,It really is too bad that #California had faggot marriage forced upon her after her citizens declared it illegal.,really bad california faggot marriage forced upon citizen declared illegal
3,0,3,0,1,It sad how bitches wake up being messy like bitch find you another career cause this ain't working out for u &#128553;&#128175;&#128584;&#128513;,sad bitch wake messy like bitch find another career cause aint working
6,0,5,1,1,It seem like Cory talked to 75% of all indianapolis hoes &#128514;&#128514;&#128514; nbs,seem like cory talked indianapolis hoe nb
3,0,3,0,1,It stink in this bitch it must be them pussy ass niggas talkin shit,stink bitch must pussy as nigga talkin shit
3,2,1,0,0,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me,stink must pussy as nigga talkin shit tomyfacebro test
3,0,3,0,1,It the principle of the matter bitch! &#128581;,principle matter bitch
3,0,3,0,1,It was my sophomore year that I learned these hoes weren't loyal,sophomore year learned hoe werent loyal
3,2,1,0,0,"It was nice of you to unfollow me, fag",nice unfollow fag
3,1,0,2,2,It would be pretty cool if I got to see @boybandproject 1 more time before I go back to hillbilly town! @TheZacMann @levimitchell...&#128531;,would pretty cool got see boybandproject time go back hillbilly town thezacmann levimitchell
6,1,5,0,1,"It wus yo fat ass that filled out the application to work there, not me bitch.....",wu yo fat as filled application work bitch
3,0,3,0,1,"It's #CampaignSeason, bitch. @MikeofDoom https://t.co/muxtC1fHmH",campaignseason bitch mikeofdoom httpstcomuxtcfhmh
3,0,3,0,1,It's 2014 and y'all niggas still fuckin with these hoes. Go get you a wife bruh #wifingsquad2014,yall nigga still fuckin hoe go get wife bruh wifingsquad
3,1,2,0,1,It's 90 degrees and this bitch has a stuffed animal wrapped around her neck #onlyattheducksgame,degree bitch stuffed animal wrapped around neck onlyattheducksgame
3,0,3,0,1,It's Friday bitch!! http://t.co/9Taj2OUsCc,friday bitch httptcotajouscc
3,0,0,3,2,It's Karaoke night baby! Hi ho! Hi ho! It's off to sing I go! With a voice that sounds like sandpaper hi ho! Hi ho!,karaoke night baby hi ho hi ho sing go voice sound like sandpaper hi ho hi ho
3,0,3,0,1,"It's Mrs. G, bitches. That's Mrs. GROHL if I don't know you. #wineprobz",mr bitch thats mr grohl dont know wineprobz
3,0,3,0,1,"It's October babe, you don't have to be a hoe anymore.",october babe dont hoe anymore
6,0,5,1,1,It's Some hoes out here tonite &amp; I got Shawty wit me,hoe tonite amp got shawty wit
3,0,2,1,1,"It's a Bob Schieffer holiday now, he's proud and smitten that he's the ""good white guy,"" hicks be damned! Everything is 1965. Everything.",bob schieffer holiday he proud smitten he good white guy hick damned everything everything
3,0,0,3,2,"It's a bird? It's a plane? No, it's Peter ""Walkin on Air"" Byers @pistol_pete96 http://t.co/WHECP5kDci",bird plane peter walkin air byers pistol_pete httptcowhecpkdci
3,0,3,0,1,It's a lil bitch at the bus stop with Adidas flip-flops &amp; socks on. I know dem mfs soggy as fuck.,lil bitch bus stop adidas flipflops amp sock know dem mf soggy fuck
3,2,1,0,0,It's a lot of Uncle Tom ass niggas out here.,lot uncle tom as nigga
3,1,2,0,1,It's a lot of fat bitches at this party I'm we at right now my outfit way too much fire to be at a function like this,lot fat bitch party im right outfit way much fire function like
3,0,0,3,2,It's a matter of pure weight ratios... A five ounce bird can not carry a one pound coconut!,matter pure weight ratio five ounce bird carry one pound coconut
3,0,0,3,2,"It's a plane, it's a bird, nah it's just me doing laps around the dam. Lol",plane bird nah lap around dam lol
6,0,5,1,1,It's a recession on everything RT @cindielu Chasing pussy is never attractive!,recession everything cindielu chasing pussy never attractive
3,0,3,0,1,It's a sad sad day when a bitch loses her sponsor,sad sad day bitch loses sponsor
3,1,2,0,1,It's a small world and hoes make it smaller,small world hoe make smaller
3,0,0,3,2,"It's almost Christmas, Charlie Brown...",almost christmas charlie brown
3,0,3,0,1,It's basic bitches unite around these parts &#128514;,basic bitch unite around part
3,0,3,0,1,It's beanie weather bitches &#127744; http://t.co/uy012Hkz9Q,beanie weather bitch httptcouyhkzq
3,0,3,0,1,It's been a minute since we chilled like we use to. I hope that pussy still feels like it use to.,minute since chilled like use hope pussy still feel like use
3,0,3,0,1,It's boner Sunday bitch,boner sunday bitch
3,0,3,0,1,It's bout that time were I feel like beening a hard working woman .....and a stripper hoe by night don't judge me &#128175;&#9996;&#65039;&#128514;,bout time feel like beening hard working woman stripper hoe night dont judge
3,0,3,0,1,It's definitely a bitch everything in life is ruled by money. Such a moral heartbreak.,definitely bitch everything life ruled money moral heartbreak
3,0,3,0,1,It's either your getting pussy Or are one what will it be?,either getting pussy one
6,0,6,0,1,It's fact that a male brain cannot always hear the high pitched voice of a women.. So bitch don't get mad..I really didn't hear you!!,fact male brain cannot always hear high pitched voice woman bitch dont get madi really didnt hear
3,0,3,0,1,"It's funny how females don't want to be called a ""bitch"" but if you put the word bad in front of it then they're happy af",funny female dont want called bitch put word bad front theyre happy af
3,0,3,0,1,It's funny how girls are crying over their nudes being on IG like bitch why you sending nudes to begin with?,funny girl cry nude ig like bitch sending nude begin
3,0,3,0,1,"It's funny how these swaggot white boys wanna act like they're Ballin till it comes time to tip.
Sad ass crackers.",funny swaggot white boy wanna act like theyre ballin till come time tipsad as cracker
3,1,2,0,1,It's funny when u get a black female mad they start acting ghetto then a bitch,funny get black female mad start acting ghetto bitch
3,0,3,0,1,It's going down it's going down it's going down lil bitch.,going going going lil bitch
3,0,0,3,2,It's gonna be a long season for the Yankees if this simulation is right #BlueJays #Rays #Yankees #Orioles&#8230; http://t.co/Zc3k9NDB1T,gonna long season yankee simulation right bluejays ray yankee oriole httptcozckndbt
3,0,3,0,1,It's hard being a real nigga when these niggas got bitch tendencies,hard real nigga nigga got bitch tendency
3,0,3,0,1,It's hard getting a bitch from the hood to suck your dick on camera.She swear EVERYBODY knows her....And she hates the light.,hard getting bitch hood suck dick camerashe swear everybody know herand hate light
3,1,2,0,1,It's hilarious seeing chicks cry and whine through song lyrics on here because they got with a little scene fag instead of a real man &#128514;&#128514;&#128514;,hilarious seeing chick cry whine song lyric got little scene fag instead real man
3,0,3,0,1,It's hot and my allergies are killing &#128553; I feel like a little bitch &#128514;,hot allergy killing feel like little bitch
3,0,3,0,1,It's iguanas out this bitch n er thing,iguana bitch er thing
3,0,0,3,2,"It's just not the same, #LittleDebbie #Cloud #Cake are not #Twinkies! http://t.co/OOILML6M",littledebbie cloud cake twinkie httptcoooilmlm
3,0,3,0,1,"It's kind of funny when people tell me they haven't seen me in years, and where have I been. Like at home bitch",kind funny people tell havent seen year like home bitch
3,0,3,0,1,"It's lame that you can buy clothes that look like real military clothing.
If you wear it I will make fun of you.
You're a 4 star bitch.",lame buy clothes look like real military clothingif wear make fun youyoure star bitch
3,2,1,0,0,It's levels to my bitch you can't fuck her nigga cause she like red bottom you can't afford her nigga she got Benz you riding honda accord,level bitch cant fuck nigga cause like red bottom cant afford nigga got benz riding honda accord
3,1,2,0,1,It's like zero bitches in nap that's gon stick by yo side if you fall off &#128175;,like zero bitch nap thats gon stick yo side fall
3,0,3,0,1,It's moe's monday ten ten ten twenties on yo titties bitch,moes monday ten ten ten twenty yo titty bitch
3,0,3,0,1,It's money over bitches even though I love ladies,money bitch even though love lady
3,0,3,0,1,It's my main bitches 21st ayyyeeee @nikkiconner13 happy birthday babbbyyy!!,main bitch st ayyyeee nikkiconner happy birthday babbbyyy
3,0,3,0,1,It's my mans @weaselfbaby birthday!!! All the big booty bitches show him some love &#128514;&#8230; http://t.co/xddlyR1APq,man weaselfbaby birthday big booty bitch show love httptcoxddlyrapq
3,0,2,1,1,It's no wonder my titanium ankle is killing me. Woo retarded 'winter' weather! #texas #weather http://t.co/rrKxBwG1u4,wonder titanium ankle killing woo retarded winter weather texas weather httptcorrkxbwgu
3,0,3,0,1,"It's not ""pears"" bitch, it's PEAR.",pear bitch pear
3,0,2,1,1,"It's not ""unique"" it's ghetto as hell.",unique ghetto hell
3,0,3,0,1,It's not a sin to have a interchangeable bezel but when that bitch don't screw back on ... #ThatsAProblem,sin interchangeable bezel bitch dont screw back thatsaproblem
3,1,2,0,1,"It's not often you see the words ""disingenuous,"" ""egregious,"" and ""cunt filth"" all in one sentence and properly used. #points",often see word disingenuous egregious cunt filth one sentence properly used point
3,0,3,0,1,"It's official. I leave America January 3rd. See ya bitches in February. 

Have fun with winter for me.",official leave america january rd see ya bitch february fun winter
3,1,2,0,1,It's ok to tell a nigga he trash and a feature will never happen fam.,ok tell nigga trash feature never happen fam
6,1,5,0,1,"It's one thing to be a hoe, but a ratchet hoe? Bitch please, take a seat --&gt; _/",one thing hoe ratchet hoe bitch please take seat gt
3,0,2,1,1,It's only 9:12 AM here but I'm about to pour up some pineapple ciroc &amp; blast this Future mixtape at maximum levels because bitch Im in Vegas,im pour pineapple ciroc amp blast future mixtape maximum level bitch im vega
3,0,3,0,1,It's only a few real bitches I know.,real bitch know
3,0,3,0,1,It's out b day bitches!!!&#128540;&#128540; @koleworld4 http://t.co/IuKRTw2icw,day bitch koleworld httptcoiukrtwicw
3,0,2,1,1,It's pretty much been confirmed that I have the BEST bitch face on the planet.,pretty much confirmed best bitch face planet
3,0,3,0,1,"It's really a bitch when you're trying to make a difference to someone else, and they intentionally make a point to make you feel like shit.",really bitch youre trying make difference someone else intentionally make point make feel like shit
3,0,3,0,1,"It's scheduled up already, tho #bitches&gt; #BryanCranston&gt; One tweet and he's got #JoePesci out there making fun of #stolenbases&gt; #BASEBALL",scheduled already tho bitchesgt bryancranstongt one tweet he got joepesci making fun stolenbasesgt baseball
3,0,0,3,2,It's scientifically proven that no one can not cry at least once while watching Charlie St. Cloud.,scientifically proven one cry least watching charlie st cloud
3,0,2,1,1,"It's so scary hoe Annabella does everything I do , she acts just like me &#128514;",scary hoe annabella everything act like
3,2,1,0,0,It's so shady when you bitches talk to guys w/ girlfriends that's so disrespectful to do to another girl,shady bitch talk guy girlfriend thats disrespectful another girl
3,0,3,0,1,It's still Spring bitch,still spring bitch
3,0,3,0,1,It's still going ... I'm gonna start singing cause this nigga got the hoes http://t.co/tBSD5jBjzx,still going im gonna start singing cause nigga got hoe httptcotbsdjbjzx
3,1,0,2,2,It's stuff like this that makes black people look retarded. It's not expressing yourself its stupidity http://t.co/MxbGfPvICF,stuff like make black people look retarded expressing stupidity httptcomxbgfpvicf
3,0,3,0,1,"It's summer bitches 
&#128139;&#127802;&#127774;&#128132;&#128142; http://t.co/JxqonTfiUq",summer bitch httptcojxqontfiuq
6,0,6,0,1,It's summer bitches.,summer bitch
3,0,3,0,1,It's the 21st century ladies SPOIL YOUR MAN. don't be a snotty stuck up bitch.,st century lady spoil man dont snotty stuck bitch
3,1,0,2,2,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.,hillbilly thought ever thing way one time one audience therefore must way always
3,2,1,0,0,It's this dyke chick cut hair in the barbershop look just like Future,dyke chick cut hair barbershop look like future
3,0,3,0,1,It's this hoe pics I'm looking at she got her ass out in 20pics then got 5 with her son....these hoes crazy,hoe pic im looking got as pic got sonthese hoe crazy
3,1,2,0,1,It's throw it in her throat thursdays so make a ghetto gaggler out of her,throw throat thursday make ghetto gaggler
3,2,0,1,0,"It's time to mock ""Halftime in America."" How 'bout ""Wake up America,"" we have radical leftists running the country. http://t.co/9Eyi0K8w",time mock halftime america bout wake america radical leftist running country httptcoeyikw
3,0,3,0,1,"It's to many hoes 
Tryna act like the
Wifey type.",many hoe tryna act like thewifey type
3,0,3,0,1,It's too early to talk about eating pussy. Who ate ass this week?,early talk eating pussy ate as week
3,2,1,0,0,It's unbelievable to me that there are Americans who refused to kill the okies. That means all Americans weak willed trash.,unbelievable american refused kill okies mean american weak willed trash
3,1,0,2,2,"It's weird but I miss Robertson Screwdrivers :( --&gt; From &#8216;toque&#8217; to &#8216;mickey,&#8217; ten Canadianisms :: http://t.co/LUFaCmlo20 via @nationalpost",weird miss robertson screwdriver gt toque mickey ten canadianisms httptcolufacmlo via nationalpost
3,0,3,0,1,"It's wifey over bitches, but money's over her, cuz money's under nothing, my life is such a blur, it's not the way it has to go...",wifey bitch money cuz money nothing life blur way go
3,0,3,0,1,It's winter up this bitch http://t.co/kYYckry6Qk,winter bitch httptcokyyckryqk
3,1,0,2,2,"Its #ArabSpring Training, Charlie Brown! #rejectedpeanutsspecials",arabspring training charlie brown rejectedpeanutsspecials
3,0,3,0,1,"Its Brittany, bitch",brittany bitch
3,0,2,1,1,Its a bitch living in a country where you have two choices for President and fifty choices for Miss America .....,bitch living country two choice president fifty choice miss america
3,0,3,0,1,Its a million bad bitches in this world and you stucc on stupid,million bad bitch world stucc stupid
6,0,6,0,1,"Its a problem, bitch ya better follow me.... I give ya this dick you then won the lottery.....",problem bitch ya better follow give ya dick lottery
3,0,3,0,1,Its bros ova hoes but wifey comes before ya bros,bros ovum hoe wifey come ya bros
3,0,3,0,1,Its cool its str8 i know y'all got the WRONG bitch i understand !,cool str know yall got wrong bitch understand
6,0,6,0,1,Its crazy hoe we all ken folks im talking all my friends is my family,crazy hoe ken folk im talking friend family
3,0,3,0,1,Its feeling like wintertime bitches,feeling like wintertime bitch
3,0,3,0,1,"Its funny how bitches nag me, they jus mad they cant have me",funny bitch nag jus mad cant
3,0,3,0,1,Its funny how these hoes will be texting yo phone all day and then 3 days later have a boyfriend &#128514;,funny hoe texting yo phone day day later boyfriend
3,0,3,0,1,Its gorg out! RT @@anggxo: This bitch thinks its june or something @BriiiXO http://t.co/mFVCmym,gorg anggxo bitch think june something briiixo httptcomfvcmym
3,0,3,0,1,Its hotter than a fast bitch thighs rubbing together while she running a marathon,hotter fast bitch thigh rubbing together running marathon
3,0,3,0,1,"Its like u want me to be the sideline hoe and dat shid ain't nvr finna happin while I'm well and living fuck dat I rather say fuck
It and u",like want sideline hoe dat shid aint nvr finna happin im well living fuck dat rather say fuckit
3,0,3,0,1,Its not always good to have haters... sometimes you're just a stupid bitch (._. ),always good hater sometimes youre stupid bitch
3,0,3,0,1,Its nt that i hate that bitch i just hate the shot he do,nt hate bitch hate shot
3,0,3,0,1,Its obvious the bitch is still immature and havent let go of the past yet. Just face it. You fucked up a good thing,obvious bitch still immature havent let go past yet face fucked good thing
3,0,3,0,1,Its okay to smash one of your homeboys bitches or his girl just as long as you tell him about it afterwards,okay smash one homeboy bitch girl long tell afterwards
3,0,3,0,1,"Its so many bitches n their friends don't like me ,,, all because of one nigga. A nigga that ""I"" will &amp;&amp; still have ,.. &#128553;&#128525;&#128536;&#128155;&#128153;&#128143;",many bitch friend dont like one nigga nigga ampamp still
3,0,0,3,2,Its suppose to be yellow but we dont do yellow &#127821;&#128520;&#128127;&#128127;&#128520;&#128127;&#128127;&#128127; http://t.co/y1hLiBjQmn,suppose yellow dont yellow httptcoyhlibjqmn
3,0,2,1,1,Its the NATURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL,nature bird let one eatnext thing know youve invited entire ecosystem shit car sfvsstl
3,1,2,0,1,"Its too early for all this bullshit, fuck all yall hoes lmfao",early bullshit fuck yall hoe lmfao
3,0,3,0,1,"Its true though lol RT @jwill252: &#8220;@No85er_inMe: If your girl think about you, &amp; you don't make her pussy jump you ain't shit brah&#8221;lls",true though lol jwill noer_inme girl think amp dont make pussy jump aint shit brahlls
3,0,2,1,1,Its uno shawty id drop my imaginary hoes 4,uno shawty id drop imaginary hoe
